FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,100,200,10,0.0,0.0,0.0,0.95,1.0,0.974
1,500,50000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,50,5000,50,0.996,0.974,0.985,0.974,0.996,0.985
2,500,500,20,0.783,0.692,0.735,0.896,0.932,0.914
2,20,200,5,0.075,1.0,0.14,0.0,0.0,0.0
1,500,50000,20,0.201,1.0,0.335,0.0,0.0,0.0
2,100,5000,5,0.559,1.0,0.717,1.0,0.972,0.986
2,50,5000,20,0.941,1.0,0.97,1.0,0.983,0.991
2,500,5000,30,1.0,0.98,0.99,0.991,1.0,0.996
2,50,10000,50,0.996,0.977,0.986,0.978,0.996,0.987
2,50,500,30,0.465,0.69,0.556,0.842,0.676,0.75
1,1000,5000,20,0.0,0.0,0.0,0.807,1.0,0.893
1,500,500,50,0.0,0.0,0.0,0.47,1.0,0.639
1,100,200,20,0.0,0.0,0.0,0.675,1.0,0.806
2,500,1000,30,1.0,0.857,0.923,0.947,1.0,0.973
2,500,1000,10,0.0,0.0,0.0,0.905,1.0,0.95
1,20,500,40,0.815,0.537,0.647,0.698,0.898,0.786
2,1000,200,40,0.55,0.917,0.687,0.95,0.679,0.792
2,1000,1000,5,0.03,1.0,0.058,0.0,0.0,0.0
2,20,50000,50,0.998,0.998,0.998,0.998,0.998,0.998
1,20,200,50,0.0,0.0,0.0,0.55,1.0,0.71
2,500,500,50,0.42,1.0,0.592,0.0,0.0,0.0
1,1000,500,30,0.0,0.0,0.0,0.69,1.0,0.817
2,500,1000,40,0.916,0.894,0.905,0.923,0.939,0.931
1,50,50000,40,0.994,1.0,0.997,1.0,0.996,0.998
2,50,10000,5,0.598,0.963,0.738,0.998,0.969,0.983
2,500,10000,30,0.998,0.979,0.989,0.991,0.999,0.995
1,50,50000,20,0.871,1.0,0.931,1.0,0.964,0.982
2,50,50000,40,0.999,0.998,0.998,0.998,0.999,0.999
