FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,100,1000,5,0.667,1.0,0.8,1.0,0.983,0.991
1,20,1000,40,0.95,0.835,0.889,0.875,0.963,0.917
2,1000,5000,10,0.937,0.957,0.947,0.996,0.993,0.994
1,1000,1000,10,1.0,0.947,0.973,0.995,1.0,0.997
2,500,200,5,0.0,0.0,0.0,0.975,1.0,0.987
2,1000,500,40,0.769,0.811,0.789,0.885,0.857,0.871
2,100,50000,10,0.995,0.999,0.997,1.0,0.999,1.0
2,20,200,40,0.65,1.0,0.788,1.0,0.741,0.851
2,100,200,20,0.5,0.4,0.444,0.917,0.943,0.93
1,20,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,20,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,500,5000,10,0.933,0.954,0.943,0.996,0.993,0.995
2,100,200,30,0.474,0.9,0.621,0.952,0.667,0.784
2,50,50000,10,0.991,0.998,0.995,1.0,0.999,0.999
2,20,10000,10,0.991,1.0,0.995,1.0,0.999,0.999
1,1000,50000,5,0.987,1.0,0.993,1.0,0.999,1.0
2,500,10000,40,0.989,0.999,0.994,1.0,0.999,0.999
1,1000,5000,10,0.98,1.0,0.99,1.0,0.998,0.999
1,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,10000,50,0.99,1.0,0.995,1.0,0.99,0.995
1,20,1000,5,0.25,0.8,0.381,0.994,0.931,0.962
1,50,50000,5,0.998,1.0,0.999,1.0,1.0,1.0
2,500,1000,20,0.784,0.909,0.842,0.973,0.929,0.951
1,1000,200,20,1.0,0.786,0.88,0.897,1.0,0.945
2,50,10000,30,0.996,1.0,0.998,1.0,0.998,0.999
1,50,200,10,0.2,0.5,0.286,0.971,0.895,0.932
1,1000,1000,40,0.976,1.0,0.988,1.0,0.983,0.992
1,50,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
1,500,5000,10,0.98,1.0,0.99,1.0,0.998,0.999
2,500,200,20,0.444,0.4,0.421,0.806,0.833,0.82
2,100,500,30,0.939,0.939,0.939,0.965,0.965,0.965
1,1000,200,5,0.5,0.667,0.571,0.972,0.946,0.959
2,1000,1000,10,0.556,0.769,0.645,0.984,0.957,0.97
1,50,500,10,0.385,0.556,0.455,0.948,0.901,0.924
2,100,500,40,0.914,0.914,0.914,0.945,0.945,0.945
1,100,50000,50,0.999,1.0,1.0,1.0,0.999,1.0
1,50,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,20,50000,10,0.998,1.0,0.999,1.0,1.0,1.0
2,20,50000,30,0.999,1.0,0.999,1.0,0.999,1.0
2,50,10000,10,0.984,1.0,0.992,1.0,0.998,0.999
2,50,200,30,0.667,0.5,0.571,0.806,0.893,0.847
2,100,10000,40,0.997,0.999,0.998,0.999,0.998,0.999
2,20,5000,5,0.385,1.0,0.556,1.0,0.927,0.962
2,500,200,10,0.25,0.667,0.364,0.969,0.838,0.899
2,50,5000,30,0.994,0.994,0.994,0.997,0.997,0.997
1,1000,50000,30,0.997,1.0,0.999,1.0,0.999,0.999
1,500,50000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,100,10000,5,0.969,0.949,0.959,0.997,0.998,0.998
2,100,1000,50,0.971,1.0,0.985,1.0,0.97,0.985
1,1000,50000,50,0.999,1.0,0.999,1.0,0.999,1.0
1,50,5000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,500,10000,50,0.994,0.999,0.996,0.999,0.994,0.997
1,50,500,20,0.783,1.0,0.878,1.0,0.931,0.964
1,50,5000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,1000,30,0.986,1.0,0.993,1.0,0.992,0.996
1,100,500,30,0.861,1.0,0.925,1.0,0.915,0.956
2,1000,10000,5,0.889,0.98,0.932,0.999,0.994,0.996
1,100,500,50,0.958,1.0,0.979,1.0,0.955,0.977
1,20,1000,30,0.781,0.877,0.826,0.94,0.886,0.912
2,50,5000,10,0.966,0.991,0.978,0.999,0.995,0.997
1,100,1000,10,1.0,0.889,0.941,0.988,1.0,0.994
1,50,5000,10,0.991,1.0,0.996,1.0,0.999,0.999
2,100,1000,40,0.94,0.988,0.963,0.991,0.958,0.975
1,100,10000,50,0.997,1.0,0.998,1.0,0.997,0.998
2,50,50000,30,0.999,1.0,0.999,1.0,1.0,1.0
2,20,5000,10,0.837,0.926,0.879,0.992,0.98,0.986
1,50,1000,20,0.973,1.0,0.986,1.0,0.993,0.997
1,500,50000,5,0.996,1.0,0.998,1.0,1.0,1.0
2,20,10000,5,0.916,0.987,0.95,0.999,0.996,0.998
2,20,500,20,0.765,0.591,0.667,0.877,0.941,0.908
2,20,500,5,0.286,1.0,0.444,1.0,0.943,0.971
1,20,1000,20,0.913,0.724,0.808,0.949,0.987,0.968
1,1000,1000,5,0.917,0.846,0.88,0.989,0.995,0.992
1,100,1000,40,0.969,1.0,0.984,1.0,0.972,0.986
2,50,50000,20,0.995,0.999,0.997,1.0,0.999,0.999
1,50,1000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,500,200,40,0.647,0.846,0.733,0.913,0.778,0.84
2,50,200,50,0.769,0.909,0.833,0.857,0.667,0.75
1,100,500,10,0.4,1.0,0.571,1.0,0.93,0.964
1,50,200,40,0.842,0.889,0.865,0.905,0.864,0.884
2,1000,500,30,0.86,1.0,0.925,1.0,0.905,0.95
2,20,5000,30,0.97,0.99,0.98,0.995,0.987,0.991
2,500,50000,50,0.996,1.0,0.998,1.0,0.996,0.998
1,1000,1000,20,0.956,0.977,0.966,0.994,0.987,0.99
1,1000,50000,10,0.999,1.0,1.0,1.0,1.0,1.0
1,1000,10000,30,0.985,1.0,0.992,1.0,0.994,0.997
2,20,5000,50,0.994,0.998,0.996,0.998,0.994,0.996
1,100,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
1,20,5000,30,0.997,1.0,0.998,1.0,0.999,0.999
1,20,5000,10,0.958,1.0,0.979,1.0,0.994,0.997
2,100,50000,5,0.996,0.996,0.996,1.0,1.0,1.0
2,100,5000,40,0.983,0.995,0.989,0.996,0.988,0.992
2,1000,5000,40,0.993,0.998,0.995,0.998,0.995,0.997
1,50,5000,40,0.997,1.0,0.999,1.0,0.998,0.999
2,100,5000,10,0.969,1.0,0.984,1.0,0.997,0.998
1,50,1000,40,0.974,1.0,0.987,1.0,0.984,0.992
1,20,5000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,100,1000,20,0.863,1.0,0.926,1.0,0.949,0.974
2,500,5000,20,0.941,0.99,0.965,0.997,0.984,0.99
2,500,50000,10,0.988,0.997,0.992,1.0,0.999,0.999
2,20,200,10,0.333,1.0,0.5,1.0,0.838,0.912
2,500,5000,40,0.99,0.997,0.994,0.998,0.993,0.996
1,100,5000,5,0.983,1.0,0.992,1.0,0.999,0.999
1,500,200,30,0.737,0.933,0.824,0.952,0.8,0.87
1,20,50000,5,0.996,1.0,0.998,1.0,1.0,1.0
1,500,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
2,1000,500,50,0.941,0.96,0.95,0.959,0.94,0.949
1,500,200,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,5000,5,0.833,0.98,0.901,0.999,0.989,0.994
1,20,200,10,0.2,0.5,0.286,0.933,0.778,0.848
1,50,10000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,100,500,40,0.795,1.0,0.886,1.0,0.864,0.927
1,20,200,30,0.714,0.833,0.769,0.923,0.857,0.889
1,1000,500,50,0.918,0.9,0.909,0.902,0.92,0.911
1,50,200,50,0.762,0.889,0.821,0.895,0.773,0.829
2,1000,50000,5,0.975,1.0,0.987,1.0,0.999,0.999
2,1000,500,20,0.692,0.9,0.783,0.973,0.9,0.935
1,1000,200,30,0.875,1.0,0.933,1.0,0.923,0.96
1,500,1000,20,0.941,1.0,0.97,1.0,0.988,0.994
2,50,5000,5,0.946,0.964,0.955,0.998,0.997,0.997
2,1000,1000,50,0.973,1.0,0.986,1.0,0.967,0.983
1,100,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
1,500,5000,40,0.986,1.0,0.993,1.0,0.992,0.996
2,100,500,10,0.4,0.75,0.522,0.973,0.89,0.93
2,20,50000,10,0.989,0.999,0.994,1.0,0.999,0.999
2,20,5000,20,0.963,1.0,0.981,1.0,0.991,0.995
1,100,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,100,1000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,20,50000,40,0.998,1.0,0.999,1.0,0.999,0.999
1,50,5000,20,0.995,1.0,0.997,1.0,0.999,0.999
2,50,500,40,0.791,0.919,0.85,0.936,0.83,0.88
1,50,1000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,500,50000,30,0.998,1.0,0.999,1.0,0.999,0.999
2,500,50000,20,0.99,1.0,0.995,1.0,0.997,0.999
1,20,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,50,1000,50,0.968,1.0,0.984,1.0,0.95,0.974
2,20,1000,50,0.82,1.0,0.901,1.0,0.758,0.862
2,20,1000,10,0.343,0.8,0.48,0.979,0.861,0.916
2,100,5000,20,0.985,1.0,0.993,1.0,0.996,0.998
2,100,500,50,0.966,0.757,0.848,0.852,0.981,0.912
2,20,200,20,0.231,1.0,0.375,1.0,0.73,0.844
2,1000,200,20,0.4,0.571,0.471,0.9,0.818,0.857
1,20,500,50,0.953,0.932,0.943,0.936,0.957,0.946
2,500,1000,50,0.959,0.979,0.969,0.981,0.962,0.971
2,1000,500,5,0.0,0.0,0.0,0.978,0.908,0.942
1,500,5000,20,0.952,1.0,0.976,1.0,0.989,0.994
2,1000,10000,40,0.995,0.989,0.992,0.993,0.997,0.995
2,1000,5000,5,0.964,0.914,0.938,0.995,0.998,0.996
2,500,200,50,0.895,0.85,0.872,0.857,0.9,0.878
1,50,500,50,0.745,0.905,0.817,0.897,0.729,0.805
1,500,1000,10,0.958,1.0,0.979,1.0,0.994,0.997
2,20,1000,40,0.696,0.959,0.807,0.969,0.754,0.848
1,1000,5000,5,0.848,1.0,0.918,1.0,0.993,0.996
2,1000,10000,10,0.958,1.0,0.979,1.0,0.996,0.998
1,500,500,5,0.5,1.0,0.667,1.0,0.99,0.995
2,100,10000,20,0.992,0.997,0.995,0.999,0.998,0.999
2,500,500,10,0.636,0.636,0.636,0.955,0.955,0.955
2,500,10000,10,0.909,1.0,0.952,1.0,0.99,0.995
1,500,50000,10,0.992,1.0,0.996,1.0,0.999,1.0
2,50,10000,20,0.75,0.6,0.667,0.944,0.971,0.958
1,50,500,40,0.841,0.925,0.881,0.935,0.86,0.896
1,1000,1000,30,0.908,1.0,0.952,1.0,0.957,0.978
2,1000,50000,50,0.999,1.0,0.999,1.0,0.999,0.999
1,500,10000,10,0.99,1.0,0.995,1.0,0.999,0.999
2,50,500,10,0.8,0.727,0.762,0.963,0.975,0.969
2,100,10000,10,0.995,0.986,0.99,0.998,0.999,0.999
2,50,5000,40,0.995,0.998,0.996,0.998,0.997,0.997
2,1000,500,10,0.333,0.667,0.444,0.977,0.915,0.945
1,1000,200,10,0.25,0.4,0.308,0.906,0.829,0.866
1,100,10000,20,0.997,1.0,0.999,1.0,0.999,1.0
1,1000,10000,20,0.98,1.0,0.99,1.0,0.995,0.998
1,50,50000,10,0.999,1.0,0.999,1.0,1.0,1.0
1,1000,500,10,0.571,0.8,0.667,0.989,0.968,0.979
2,1000,10000,20,0.995,0.979,0.987,0.995,0.999,0.997
2,100,200,10,0.143,0.5,0.222,0.923,0.667,0.774
1,20,1000,10,0.789,0.833,0.811,0.981,0.975,0.978
1,500,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,20,200,50,0.731,1.0,0.844,1.0,0.667,0.8
1,500,10000,20,0.987,1.0,0.993,1.0,0.996,0.998
2,1000,1000,30,0.95,1.0,0.974,1.0,0.979,0.989
2,50,200,20,0.182,0.4,0.25,0.897,0.743,0.812
1,500,1000,50,0.99,1.0,0.995,1.0,0.99,0.995
2,100,500,20,0.81,0.895,0.85,0.971,0.944,0.957
2,20,1000,5,0.226,0.875,0.359,0.993,0.86,0.922
2,1000,1000,20,0.841,0.925,0.881,0.981,0.956,0.968
1,100,1000,30,0.962,1.0,0.98,1.0,0.985,0.992
1,100,5000,20,0.995,1.0,0.997,1.0,0.999,0.999
1,20,10000,50,0.999,1.0,1.0,1.0,0.999,0.999
1,100,200,50,0.824,0.636,0.718,0.652,0.833,0.732
2,100,10000,30,0.996,0.998,0.997,0.999,0.998,0.999
2,100,500,5,0.455,0.5,0.476,0.937,0.925,0.931
1,20,200,40,0.565,0.722,0.634,0.706,0.545,0.615
2,50,10000,40,0.997,0.999,0.998,0.999,0.998,0.999
2,50,500,20,0.583,0.778,0.667,0.939,0.861,0.899
2,100,200,40,0.562,0.818,0.667,0.917,0.759,0.83
2,500,200,40,0.842,0.889,0.865,0.905,0.864,0.884
1,50,200,30,0.75,0.75,0.75,0.893,0.893,0.893
1,50,10000,30,0.996,1.0,0.998,1.0,0.998,0.999
2,500,10000,5,0.9,0.942,0.92,0.997,0.995,0.996
2,1000,5000,20,0.981,1.0,0.99,1.0,0.995,0.997
2,1000,10000,50,0.987,1.0,0.993,1.0,0.996,0.998
1,20,500,10,0.455,1.0,0.625,1.0,0.929,0.963
1,20,50000,20,0.996,1.0,0.998,1.0,0.999,1.0
1,50,500,30,0.8,0.966,0.875,0.982,0.885,0.931
2,500,500,30,0.8,0.741,0.769,0.907,0.932,0.919
1,500,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
2,50,50000,5,0.988,1.0,0.994,1.0,0.999,1.0
1,100,200,5,0.4,1.0,0.571,1.0,0.921,0.959
1,50,500,5,0.909,0.909,0.909,0.987,0.987,0.987
1,50,10000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,10000,40,0.995,1.0,0.997,1.0,0.997,0.998
1,100,10000,5,0.978,1.0,0.989,1.0,0.999,0.999
1,20,500,20,0.864,0.95,0.905,0.985,0.957,0.971
2,20,500,50,0.904,0.959,0.931,0.947,0.878,0.911
1,20,5000,40,0.98,1.0,0.99,1.0,0.987,0.993
2,100,200,5,0.0,0.0,0.0,0.944,0.895,0.919
2,100,50000,20,0.999,1.0,0.999,1.0,1.0,1.0
1,100,5000,50,0.988,1.0,0.994,1.0,0.988,0.994
2,100,1000,20,0.889,1.0,0.941,1.0,0.973,0.986
2,1000,50000,20,0.996,0.998,0.997,0.999,0.999,0.999
2,1000,5000,50,0.99,0.994,0.992,0.994,0.99,0.992
1,500,500,20,1.0,0.955,0.977,0.987,1.0,0.994
1,100,500,20,1.0,0.889,0.941,0.973,1.0,0.986
2,20,1000,20,0.808,0.977,0.884,0.992,0.927,0.958
1,100,1000,50,0.98,0.99,0.985,0.99,0.98,0.985
1,100,200,10,0.5,0.6,0.545,0.941,0.914,0.928
1,500,50000,50,0.999,1.0,0.999,1.0,0.999,0.999
2,50,5000,50,0.996,1.0,0.998,1.0,0.996,0.998
2,500,500,20,0.679,0.905,0.776,0.972,0.886,0.927
2,20,200,5,0.5,1.0,0.667,1.0,0.889,0.941
1,500,50000,20,0.996,1.0,0.998,1.0,0.999,0.999
2,100,5000,5,0.944,0.981,0.962,0.999,0.997,0.998
2,50,5000,20,0.995,0.974,0.984,0.994,0.999,0.996
2,500,5000,30,0.96,0.97,0.965,0.989,0.985,0.987
2,50,10000,50,0.998,0.998,0.998,0.998,0.998,0.998
2,50,500,30,0.654,0.708,0.68,0.891,0.864,0.877
1,1000,5000,20,0.975,1.0,0.988,1.0,0.994,0.997
1,500,500,50,0.982,1.0,0.991,1.0,0.978,0.989
1,100,200,20,0.4,0.4,0.4,0.914,0.914,0.914
2,500,1000,30,0.913,0.984,0.947,0.992,0.956,0.974
2,500,1000,10,0.783,0.857,0.818,0.983,0.972,0.978
1,20,500,40,0.925,1.0,0.961,1.0,0.943,0.971
2,1000,200,40,0.762,1.0,0.865,1.0,0.792,0.884
2,1000,1000,5,0.5,0.625,0.556,0.984,0.974,0.979
2,20,50000,50,0.999,0.998,0.999,0.998,0.999,0.999
1,20,200,50,0.333,0.25,0.286,0.71,0.786,0.746
2,500,500,50,0.945,1.0,0.972,1.0,0.938,0.968
1,1000,500,30,1.0,1.0,1.0,1.0,1.0,1.0
2,500,1000,40,0.973,0.935,0.954,0.96,0.984,0.972
1,50,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,5,0.972,0.991,0.981,0.999,0.998,0.999
2,500,10000,30,0.992,1.0,0.996,1.0,0.996,0.998
1,50,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
2,50,50000,40,0.999,0.999,0.999,0.999,0.999,0.999
